station_id,venue_count,avg_rating,avg_reviews,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,business_hours,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,attributes.business_url,attributes.about_this_biz_bio_photo_dict,attributes.about_this_biz_business_recommendation,attributes.business_temp_closed,attributes.about_this_biz_bio,attributes.about_this_biz_bio_first_name,attributes.about_this_biz_bio_last_name,attributes.about_this_biz_history,attributes.about_this_biz_role,attributes.about_this_biz_specialties,attributes.about_this_biz_year_established,attributes.accepted_cards.credit,attributes.accepted_cards.none,attributes.accepted_cards.debit,attributes.alcohol,attributes.ambience.hipster,attributes.ambience.casual,attributes.ambience.touristy,attributes.ambience.trendy,attributes.ambience.intimate,attributes.ambience.romantic,attributes.ambience.classy,attributes.ambience.upscale,attributes.best_nights,attributes.bike_parking,attributes.business_accepts_apple_pay,attributes.business_parking.garage,attributes.business_parking.street,attributes.business_parking.validated,attributes.business_parking.lot,attributes.business_parking.valet,attributes.caters,attributes.dogs_allowed,attributes.drive_thru,attributes.good_for_dancing,attributes.good_for_kids,attributes.good_for_meal.breakfast,attributes.good_for_meal.brunch,attributes.good_for_meal.lunch,attributes.good_for_meal.dinner,attributes.good_for_meal.latenight,attributes.good_for_meal.dessert,attributes.happy_hour,attributes.has_pool_table,attributes.has_tv,attributes.menu_url,attributes.noise_level,attributes.open24_hours,attributes.platform_delivery,attributes.restaurants_attire,attributes.restaurants_delivery,attributes.restaurants_good_for_groups,attributes.restaurants_reservations,attributes.restaurants_table_service,attributes.restaurants_take_out,attributes.waitlist_reservation,attributes.wi_fi,attributes.liked_by_vegans,attributes.outdoor_seating,attributes.liked_by_vegetarians,attributes.good_for_meal,attributes.ambience,attributes.business_parking,attributes.accepted_cards,attributes.about_this_biz_bio_photo_dict.photo_id,attributes.about_this_biz_bio_photo_dict.biz_user_id,attributes.best_nights.monday,attributes.best_nights.tuesday,attributes.best_nights.wednesday,attributes.best_nights.thursday,attributes.best_nights.friday,attributes.best_nights.saturday,attributes.best_nights.sunday,attributes.ambience.divey,attributes.good_for_working,attributes.service_locations_biz_dict,attributes.has_gluten_free
00c210cb99cf9d1b923c1548938aee56,,,,wxR8kxiL1LkJ7bGlwdKd9A,restaurant-makoto-montréal,Restaurant Makoto,https://s3-media0.fl.yelpcdn.com/bphoto/LyaPYyk1uNn3Zad_4js-pA/o.jpg,False,https://www.yelp.com/biz/restaurant-makoto-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,40.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,[],$$,+15142727112,+1 514-272-7112,177.68038725753732,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.534063439662,-73.6170998588204,7112 Boulevard Saint-Laurent,,,Montreal,H2S 3E2,CA,QC,"['7112 Boulevard Saint-Laurent', 'Montreal, QC H2S 3E2', 'Canada']",,,[],,,,,,,,,True,False,True,beer_and_wine,,True,,,,,,,,True,False,False,True,False,False,False,True,,,,True,False,False,False,False,False,False,,,True,,quiet,,,,True,True,True,True,True,,no,,False,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,4fBJiBm49YT9C2Zzah8YmA,la-stellina-montréal-3,La Stellina,https://s3-media0.fl.yelpcdn.com/bphoto/M9x5OU0-md0WjPeXgU12Mw/o.jpg,False,https://www.yelp.com/biz/la-stellina-montr%C3%A9al-3?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,10.0,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,[],$$,+15145074486,+1 514-507-4486,62.884890100967574,[],45.53522,-73.61466,178 Place du Marché-du-Nord,,,Montreal,H2S 1A1,CA,QC,"['178 Place du Marché-du-Nord', 'Montreal, QC H2S 1A1', 'Canada']",,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,,,,,True,,,,,,,,,True,,,,,,False,True,,,True,,,,,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,44TZ46fzjlgZ7_pOqeM4Sg,cochinita-pibil-montréal,Cochinita Pibil,https://s3-media0.fl.yelpcdn.com/bphoto/JCE5HMT7HHNA3dLVhpJ0sw/o.jpg,False,https://www.yelp.com/biz/cochinita-pibil-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,7.0,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,[],$,,,148.49489058177608,[],45.5363753139257,-73.614603728056,7070 Avenue Henri Julien,,,Montreal,H2S 2V9,CA,QC,"['7070 Avenue Henri Julien', 'Montreal, QC H2S 2V9', 'Canada']",,,,,,,,,,,,False,False,False,none,,,,,,,,,,True,False,False,False,False,False,False,,,,,True,False,False,False,False,False,False,,,True,,loud,,,,False,True,False,False,True,,no,,True,,,,,,,,,,,,,,,,,,
00c210cb99cf9d1b923c1548938aee56,,,,vMpA2Bm5lWFENFFUknRtug,saint-houblon-petite-italie-montréal,Saint-Houblon Petite-Italie,https://s3-media0.fl.yelpcdn.com/bphoto/VqDkzy3pfUJo1Hb6uJ8BQg/o.jpg,False,https://www.yelp.com/biz/saint-houblon-petite-italie-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,6.0,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}]",4.3,[],,,,431.22836579085254,[],45.53182,-73.6126,6700 Boul Saint-Laurent,,,Montreal,H2S 3C7,CA,QC,"['6700 Boul Saint-Laurent', 'Montreal, QC H2S 3C7', 'Canada']",http://www.sainthoublon.com/restaurants/#firstPage,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,dTCUmPi5op-1CvcTk17yRQ,saint-laurent-café-boucherville,Saint-Laurent Café,https://s3-media0.fl.yelpcdn.com/bphoto/FYP3tiqQK1GBKBKldhJgsQ/o.jpg,False,https://www.yelp.com/biz/saint-laurent-caf%C3%A9-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,9.0,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'french', 'title': 'French'}]",4.7,[],$$,+15798828854,+1 579-882-8854,224.86918520011406,"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.61313,-73.45439,578 Rue Saint-Charles,,,Boucherville,J4B 3N4,CA,QC,"['578 Rue Saint-Charles', 'Boucherville, QC J4B 3N4', 'Canada']",http://stlaurentcafe.ca,,[],,"Mon nom est Julia, j'ai 24 ans et je suis copropriétaire du Saint-Laurent café boutique depuis son ouverture, il y a déjà 2 ans et demi.

Le café St-Lau est un projet familial, imaginé depuis toujours par mes parents et réalisé grâce à l'implication de plusieurs membre de la famille (qui comprend plusieurs collaborateurs et amis!)

Il résulte de notre amour pour le fleuve Saint-Laurent qui nous borde depuis toujours, de notre fort sentiment d'appartenance envers le village de Boucherville et de notre envie de le raviver un tantinet.",Julia,D,,Business Owner,,,True,False,True,beer_and_wine,,True,,,,,,,,True,,,,,False,False,False,,,,True,,True,True,,,,,,False,,average,,,casual,False,False,False,False,True,,free,,True,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,9XF1lIPA7EVw8n30gvSwUQ,sushi-hamachi-boucherville,Sushi Hamachi,https://s3-media0.fl.yelpcdn.com/bphoto/7E6j-5axOSJByPhKajD2Uw/o.jpg,False,https://www.yelp.com/biz/sushi-hamachi-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,24.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.7,[],,+14509063838,+1 450-906-3838,982.4308593157101,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1300', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.61108,-73.43943,690 Rue de Montbrun,,,Boucherville,J4B 8H2,CA,QC,"['690 Rue de Montbrun', 'Boucherville, QC J4B 8H2', 'Canada']",,,,,,,,,,,,,False,,,False,False,False,False,False,False,,False,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,quiet,,,,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,sNj9My3aituWirbsbR1Aog,restaurant-marina-boucherville-boucherville-2,Restaurant Marina Boucherville,https://s3-media0.fl.yelpcdn.com/bphoto/ek-D-dmFNwgzjq155xKEvg/o.jpg,False,https://www.yelp.com/biz/restaurant-marina-boucherville-boucherville-2?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,0.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]",0.0,[],,+14504494616,+1 450-449-4616,448.3183362847757,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.61159,-73.45674,535 Boulevard Marie-Victorin,,,Boucherville,J4B 8T4,CA,QC,"['535 Boulevard Marie-Victorin', 'Boucherville, QC J4B 8T4', 'Canada']",,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,4mBOtqd84yn7NTtzRM8XSA,chez-guéduille-boucherville,Chez Guéduille,https://s3-media0.fl.yelpcdn.com/bphoto/pbwoOqn3a0ZCIY4ExX4KTA/o.jpg,False,https://www.yelp.com/biz/chez-gu%C3%A9duille-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,0.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",0.0,[],,,,447.6469720654744,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.61160605101554,-73.4567409,535 Boulevard Marie-Victorin,,,Boucherville,J4B 5E6,CA,QC,"['535 Boulevard Marie-Victorin', 'Boucherville, QC J4B 5E6', 'Canada']",,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,sFRwSSRfBXWnoP4ODrJTNA,milan-pizzeria-boucherville,Milan Pizzeria,,False,https://www.yelp.com/biz/milan-pizzeria-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,5.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.8,[],,+14506554912,+1 450-655-4912,115.02612639769202,[],45.61236,-73.45086,64 Rue de la Perrière S,,,Boucherville,J4B 4W8,CA,QC,"['64 Rue de la Perrière S', 'Boucherville, QC J4B 4W8', 'Canada']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,_muSWnFtcPcE6H21gmDCig,brasserie-ludique-folklore-boucherville,Brasserie Ludique Folklore,,False,https://www.yelp.com/biz/brasserie-ludique-folklore-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,1.0,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",3.0,[],,+14509069996,+1 450-906-9996,414.4867486734684,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.61165,-73.45618,540 Boulevard Marie-Victorin,,,Boucherville,J4B 1W9,CA,QC,"['540 Boulevard Marie-Victorin', 'Boucherville, QC J4B 1W9', 'Canada']",https://www.folklorebrasserieludique.ca,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,gEwspOxK_ccMLH6fvnftCg,petit-tournesol-dore-boucherville,Petit Tournesol Dore,https://s3-media0.fl.yelpcdn.com/bphoto/ekzr77fVeZCErANo5e3SPQ/o.jpg,False,https://www.yelp.com/biz/petit-tournesol-dore-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,3.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.3,[],,+14504490319,+1 450-449-0319,1449.1736735473742,[],45.601011,-73.44546,535 Rue Samuel-de Champlain,,,Boucherville,J4B 6B6,CA,QC,"['535 Rue Samuel-de Champlain', 'Boucherville, QC J4B 6B6', 'Canada']",https://tournesol-boucherville.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,3S2nsqJJDJlcRbWZWOdQhQ,restaurant-kewi-boucherville,Restaurant Kewi,https://s3-media0.fl.yelpcdn.com/bphoto/dsqMig2VXEpNprKF8fV_fg/o.jpg,False,https://www.yelp.com/biz/restaurant-kewi-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,3.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.7,[],,+14506550550,+1 450-655-0550,798.9658425257944,[],45.61171,-73.44156,684 Ch Du Lac,,,Boucherville,J4B 6W7,CA,QC,"['684 Ch Du Lac', 'Boucherville, QC J4B 6W7', 'Canada']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,Z1FvkColf3QKeZW6ShBCFQ,st-hubert-boucherville,St-Hubert,https://s3-media0.fl.yelpcdn.com/bphoto/-few_8bNzF1L1sN0hslwSg/o.jpg,False,https://www.yelp.com/biz/st-hubert-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,0.0,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",0.0,[],,+15143855555,+1 514-385-5555,1458.3771226148137,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.600540360471,-73.44738752761111,500 Rue Albanel,,,Boucherville,J4B 2Z6,CA,QC,"['500 Rue Albanel', 'Boucherville, QC J4B 2Z6', 'Canada']",http://www.st-hubert.com/salle-manger/boucherville.fr.html,,[],,,,,,,,,,,,full_bar,,,,,,,,,,,False,False,False,False,False,False,,,True,,False,,,,,,,,,True,,loud,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,
00c84f03ca5970eaa144ed6867d1e2b9,,,,6gWvUoqThdLjd9VmSLOnKg,edward-smoked-meat-boucherville,Edward Smoked Meat,,False,https://www.yelp.com/biz/edward-smoked-meat-boucherville?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,1.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",5.0,[],,+14509063744,+1 450-906-3744,937.4499277405803,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.6116163913855,-73.4397394582629,680B Rue de Montbrun,,,Boucherville,J4B 8H2,CA,QC,"['680B Rue de Montbrun', 'Boucherville, QC J4B 8H2', 'Canada']",http://edwardsmokedmeat.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,Y_09LIB18XyQJoXMh38UGQ,mojito-and-margarita-montréal,Mojito & Margarita,https://s3-media0.fl.yelpcdn.com/bphoto/i2nNosAnyIbrXgOyPR9XBA/o.jpg,False,https://www.yelp.com/biz/mojito-and-margarita-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,6.0,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.8,[],,+15149715536,+1 514-971-5536,97.08415911507684,[],45.549568,-73.574167,3127 Rue Masson,,,Montreal,H1Y 1X9,CA,QC,"['3127 Rue Masson', 'Montreal, QC H1Y 1X9', 'Canada']",,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,Akhq4AKxKRDPa6BHpiSEVQ,pot-masson-montréal,Pot Masson,https://s3-media0.fl.yelpcdn.com/bphoto/wYpNpESO__ZF-XKEBM-7Iw/o.jpg,False,https://www.yelp.com/biz/pot-masson-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,51.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.4,[],$,+15149034585,+1 514-903-4585,76.43346258537677,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.54976,-73.5742,3141 Rue Masson,,,Montreal,H1Y 1X9,CA,QC,"['3141 Rue Masson', 'Montreal, QC H1Y 1X9', 'Canada']",http://www.potmasson.com/,,[],,,Roxane,M,Pot Masson fait partie de votre quartier depuis printemps 2015,Business Owner,"Pot Masson ce spécialise dans la création de cocktails, nous vous offrons des petits-déjeuners, brunch, dîner et souper à partir de 5,90$ par plats, dès 7 am tous les jours. 
Des options végétariennes et véganes s'offre aussi à vous. 
Nos menus dîner et souper sont renouvelés hebdomadairement pour vous concocter des plats au gré des saisons.
Pot Masson est un restaurant de quartier convivial et accessible pour tous.",2015,True,False,True,full_bar,False,False,False,False,False,False,False,False,,True,True,False,True,False,False,False,True,False,,False,True,False,False,False,False,False,False,True,False,False,,quiet,,,casual,True,True,True,True,True,,free,True,True,True,,,,,PCvdfUujNcWXCpLgTOb4-A,,False,False,False,False,True,False,False,False,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,tDAcyX-6O7oN3dW4YXAzgg,rose-ross-montréal,Rose Ross,https://s3-media0.fl.yelpcdn.com/bphoto/ugRJfxJcrvRH61OESObdnA/o.jpg,False,https://www.yelp.com/biz/rose-ross-montr%C3%A9al?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,9.0,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.4,[],,+15143791900,+1 514-379-1900,167.3586281641269,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",45.54902,-73.57465,3017 Rue Masson,,,Montreal,H1Y 1X7,CA,QC,"['3017 Rue Masson', 'Montreal, QC H1Y 1X7', 'Canada']",http://www.roseross.ca/#the-kitchen-fr,,[],,,,,,,,,True,False,True,full_bar,False,False,False,False,False,False,True,False,,True,False,False,True,False,False,False,True,False,False,,,,,,,,,,,False,http://www.roseross.ca/roseross-menu/,,,False,,False,True,True,True,False,False,free,,False,,,,,,,,,,,,,,,,,,
00d9a9cfbe247f789b2354e2f4251c14,,,,qUdGBSFkiPhEL6I718y-Gg,quai-no-4-montréal-2,Quai No.4,https://s3-media0.fl.yelpcdn.com/bphoto/KS3iOOwsS4q9_FecA_YQ3w/o.jpg,False,https://www.yelp.com/biz/quai-no-4-montr%C3%A9al-2?adjust_creative=lxQoJUBJdqc7dg9Y8Wu7EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lxQoJUBJdqc7dg9Y8Wu7EQ,28.0,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",3.5,[],$$,+15145070516,+1 514-507-0516,392.00137787265373,"[{'open': [{'is_overnight': True, 'start': '1500', 'end': '0300', 'day': 0}, {'is_overnight': True, 'start': '1500', 'end': '0300', 'day': 1}, {'is_overnight': True, 'start': '1500', 'end': '0300', 'day': 2}, {'is_overnight': True, 'start': '1500', 'end': '0300', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 6}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",45.54701,-73.57523,2800 Rue Masson,,,Montreal,H1Y 1W7,CA,QC,"['2800 Rue Masson', 'Montreal, QC H1Y 1W7', 'Canada']",,,[],,,,,,,,,True,False,True,full_bar,True,True,,,False,False,,False,,True,,False,,False,False,False,False,,,,False,,,,,,,,,True,,loud,,,,False,True,True,,False,,no,,False,False,,,,,,,,,,,,,,,,,
